board_hash,value
-70832241136644177031-1,0.7813672721387145
20831637160652530661-1,0.8122050546683316
856193747234998318411,0.46166812270592
-65876457766199114621-1,0.43161579173948306
-45402963648592399071-1,0.16180808760046347
-13331209144950726021-1,0.9450164080974269
2395075479331972053-11,0
-14193899704274532811-1,0.5191390900845337
334302813899787974311,0.5
-168813151833420691-1,0.5
-58733250789362130511,0.5
68481261587908063191-1,0.5
-45978326917016563011-1,0.5
369047837539874513911,0.7
49277113114814609341-1,1
-323705010246561783611,0.7021948448422446
-3855112065598290131-1,0.6760435268388683
-19084690404117248721-1,0.637405969992719
-406732419637929712511,0.5
-55257681928182600471-1,0.5
910226829645566511,0.5
-225998090173064863311,0.3
3488081794161478694-11,0
1179258051292202958-11,0.2729335600412947
1380634170425872051-11,0.5
7083651957421320013-11,0.5
70836174854722116611-1,0.5
76831943024846013211-1,0.5
-41164045340555942571-1,0.5
39670740856009994231-1,0.5
-66423943023126274911,0.3
-526207445906927230211,0
1217367980454352072-11,0.5
-7837410790871955326-11,0.5
76868413157447082481-1,0.5
14233363867836149741-1,0.5
52915924921014780111-1,0.5
-24400840709413802001-1,0.5
-20513423004528195391-1,0.5
74323278073707685111-1,0.7
89305983028584378421-1,1
622676971213092655811,0.5
-40479740057517971691-1,0.5
-531737273495034045111,0.5
-46036943062179152241-1,0.5
-87246724184086223171-1,0.5
38008691282992438271-1,0.5
34284856111915623501-1,0.5
-48476549474410084851-1,0.5
-66082577629786794771-1,0.5
19113830100465199611,0.5
229556585771541909311,0.5
33225366022523435601-1,0.7
-44349585582412248951-1,1
3122077604905146724-11,0.4392
8975786613852948021-11,0.5
5430323945869426461-11,0.5
4767152651664051721-11,0.5
-4341525918747237401-1,0.5
-56636336526648541231-1,0.5
51071763045648768921-1,0.5
